Time,AIRTEMP,GROUNDTEMP,AIRP,PRECIPITATION,RH,RH_GROUND,WINDSPEED,WINDSPEED_MIN,WINDSPEED_MAX,RAD,DateTime
1693538100000000000,12.566666666666668,15.5,967.3333333333334,0.0,100.0,23.600000000000005,1.7933333333333332,0.7966666666666665,2.766666666666667,90.96666666666665,2023-09-01 03:15:00
1693539000000000000,12.5,15.666666666666666,967.0,0.0,100.0,24.733333333333334,2.9333333333333336,1.9333333333333333,3.786666666666667,88.90000000000002,2023-09-01 03:30:00
1693539900000000000,12.5,15.666666666666666,967.0,0.0,100.0,26.566666666666666,1.906666666666667,0.9366666666666665,2.89,88.90000000000002,2023-09-01 03:45:00
1693540800000000000,12.6,15.5,967.0,1.92,100.0,26.7,1.57,0.55,2.32,88.9,2023-09-01 04:00:00
1693541700000000000,12.533333333333333,15.833333333333334,967.0,0.0,100.0,27.96666666666667,3.1466666666666665,2.3633333333333333,4.113333333333333,90.96666666666665,2023-09-01 04:15:00
1693542600000000000,12.466666666666667,15.833333333333334,967.0,0.0,100.0,31.73333333333333,3.1366666666666667,1.6466666666666665,5.01,93.03333333333335,2023-09-01 04:30:00
1693543500000000000,12.533333333333333,16.166666666666668,967.0,0.0,100.0,32.43333333333334,1.8266666666666669,1.22,2.9299999999999997,93.03333333333335,2023-09-01 04:45:00
1693544400000000000,12.6,16.166666666666668,967.0,1.92,100.0,29.833333333333332,1.78,0.8566666666666666,2.97,86.83333333333333,2023-09-01 05:00:00
1693545300000000000,12.699999999999998,16.166666666666668,967.0,0.0,100.0,31.5,2.5533333333333332,1.16,4.113333333333333,86.83333333333333,2023-09-01 05:15:00
1693546200000000000,12.699999999999998,16.333333333333332,967.0,0.0,100.0,35.166666666666664,2.37,1.63,3.85,84.76666666666667,2023-09-01 05:30:00
1693547100000000000,12.800000000000002,16.333333333333332,967.0,0.0,100.0,31.866666666666664,1.895,0.8566666666666668,2.8666666666666667,88.90000000000002,2023-09-01 05:45:00
1693548000000000000,12.75,16.0,967.0,0.0,100.0,29.7,2.41,1.435,3.48,92.0,2023-09-01 06:00:00
1693548900000000000,12.800000000000002,15.666666666666666,967.0,0.0,100.0,29.066666666666663,2.4133333333333336,1.2,3.97,93.03333333333335,2023-09-01 06:15:00
1693549800000000000,12.95,16.0,967.0,0.0,100.0,28.4,2.37,1.405,3.79,92.0,2023-09-01 06:30:00
1693550700000000000,13.166666666666666,16.0,967.0,0.0,100.0,28.03333333333333,1.8,1.28,2.686666666666667,93.03333333333335,2023-09-01 06:45:00
1693551600000000000,13.433333333333332,16.0,967.0,0.275,100.0,27.633333333333336,3.606666666666667,2.3833333333333333,4.866666666666666,105.7,2023-09-01 07:00:00
1693552500000000000,13.633333333333333,16.0,967.0,0.0,100.0,27.5,3.7533333333333334,2.5233333333333334,4.97,105.66666666666667,2023-09-01 07:15:00
1693553400000000000,13.799999999999999,16.0,967.0,0.0,100.0,26.96666666666667,2.986666666666667,2.0566666666666666,4.03,110.0,2023-09-01 07:30:00
1693554300000000000,14.433333333333332,16.833333333333332,967.0,0.0,100.0,26.933333333333334,2.4933333333333336,1.4266666666666667,3.6033333333333335,159.33333333333334,2023-09-01 07:45:00
1693555200000000000,15.033333333333333,17.0,967.0,0.0,100.0,26.666666666666668,4.253333333333334,2.1766666666666663,5.576666666666667,196.66666666666666,2023-09-01 08:00:00
1693556100000000000,15.1,17.0,968.0,0.0,100.0,26.5,4.415,2.995,5.74,182.0,2023-09-01 08:15:00
1693557000000000000,15.333333333333334,16.833333333333332,968.0,0.0,100.0,26.399999999999995,3.81,2.686666666666667,4.946666666666666,174.0,2023-09-01 08:30:00
1693557900000000000,16.633333333333336,17.166666666666668,968.0,0.0,100.0,26.2,3.0666666666666664,1.7533333333333332,4.64,240.33333333333334,2023-09-01 08:45:00
1693558800000000000,16.799999999999997,17.7,968.0,0.0,100.0,25.95,3.785,2.4450000000000003,5.13,247.5,2023-09-01 09:00:00
1693559700000000000,16.566666666666666,17.766666666666666,968.0,0.0,100.0,25.8,3.68,2.0366666666666666,5.19,198.66666666666666,2023-09-01 09:15:00
1693560600000000000,17.766666666666666,17.933333333333334,968.0,0.0,100.0,25.8,3.996666666666666,2.83,5.07,339.6666666666667,2023-09-01 09:30:00
1693561500000000000,18.166666666666668,18.9,968.0,0.0,100.0,25.7,5.1499999999999995,3.236666666666667,7.366666666666667,281.6666666666667,2023-09-01 09:45:00
1693562400000000000,18.599999999999998,18.9,968.0,0.0,100.0,25.433333333333334,7.153333333333333,4.743333333333333,11.633333333333333,317.0,2023-09-01 10:00:00
1693563300000000000,17.55,18.65,968.0,0.0,100.0,25.35,6.18,3.725,7.455,170.0,2023-09-01 10:15:00
1693564200000000000,17.366666666666667,17.9,968.0,0.0,100.0,25.333333333333332,6.086666666666667,4.05,10.6,159.33333333333334,2023-09-01 10:30:00
1693565100000000000,17.166666666666668,17.766666666666666,969.0,0.0,100.0,25.366666666666664,7.289999999999999,4.6000000000000005,11.89,186.33333333333334,2023-09-01 10:45:00
1693566000000000000,16.633333333333336,17.633333333333333,969.0,1.38,100.0,26.133333333333336,4.796666666666667,3.3599999999999994,6.293333333333333,207.33333333333334,2023-09-01 11:00:00
1693566900000000000,16.833333333333332,17.8,969.0,0.0,100.0,26.400000000000002,5.41,3.5033333333333334,7.42,188.66666666666666,2023-09-01 11:15:00
1693567800000000000,17.166666666666668,17.766666666666666,969.0,0.0,100.0,26.0,4.079999999999999,3.0933333333333333,5.516666666666666,244.33333333333334,2023-09-01 11:30:00
1693568700000000000,18.1,18.73333333333333,969.0,0.0,100.0,25.96666666666667,5.286666666666666,3.3166666666666664,7.103333333333334,453.6666666666667,2023-09-01 11:45:00
1693569600000000000,19.0,19.4,969.0,0.0,100.0,26.233333333333334,4.41,3.0333333333333337,6.026666666666666,402.0,2023-09-01 12:00:00
1693570500000000000,18.549999999999997,19.65,969.0,0.0,100.0,26.0,6.075,3.42,9.184999999999999,272.5,2023-09-01 12:15:00
1693571400000000000,18.900000000000002,18.9,969.0,0.0,100.0,26.03333333333333,6.05,4.353333333333333,10.434999999999999,308.6666666666667,2023-09-01 12:30:00
1693572300000000000,19.566666666666666,19.23333333333333,969.0,0.0,100.0,25.866666666666664,7.21,4.113333333333333,14.79,339.6666666666667,2023-09-01 12:45:00
1693573200000000000,19.73333333333333,19.73333333333333,969.0,0.0,100.0,25.766666666666666,8.28,4.476666666666667,21.000000000000004,381.0,2023-09-01 13:00:00
1693574100000000000,20.933333333333334,20.23333333333333,969.0,0.0,100.0,25.633333333333336,9.31,5.496666666666667,23.2,723.3333333333334,2023-09-01 13:15:00
1693575000000000000,20.266666666666666,20.4,969.0,0.0,100.0,25.46666666666667,8.006666666666666,4.3966666666666665,15.466666666666667,350.3333333333333,2023-09-01 13:30:00
1693575900000000000,20.8,20.066666666666666,968.0,0.0,100.0,25.366666666666664,7.566666666666666,4.3933333333333335,13.083333333333334,470.3333333333333,2023-09-01 13:45:00
1693576800000000000,19.85,19.65,968.0,0.0,100.0,25.3,5.5,3.42,6.8100000000000005,238.0,2023-09-01 14:00:00
1693577700000000000,20.433333333333334,19.23333333333333,968.0,0.0,100.0,25.5,4.926666666666667,3.3766666666666665,6.716666666666666,339.6666666666667,2023-09-01 14:15:00
1693578600000000000,21.549999999999997,20.4,968.0,0.0,100.0,25.4,5.145,3.085,7.145,524.0,2023-09-01 14:30:00
1693579500000000000,20.433333333333334,20.066666666666666,968.0,0.0,100.0,25.066666666666663,5.033333333333333,3.0766666666666667,9.190000000000001,302.3333333333333,2023-09-01 14:45:00
1693580400000000000,21.36666666666667,20.4,968.0,0.0,100.0,25.066666666666666,3.983333333333333,2.65,5.456666666666666,398.0,2023-09-01 15:00:00
1693581300000000000,21.03333333333333,19.9,968.0,0.0,100.0,24.96666666666667,4.673333333333334,2.69,6.5566666666666675,261.0,2023-09-01 15:15:00
1693582200000000000,22.600000000000005,20.4,968.0,0.0,100.0,24.933333333333334,4.993333333333333,3.0533333333333332,7.083333333333333,627.6666666666666,2023-09-01 15:30:00
1693583100000000000,23.566666666666666,21.23333333333333,968.0,0.0,100.0,24.76666666666667,7.223333333333333,3.4600000000000004,13.089999999999998,677.6666666666666,2023-09-01 15:45:00
1693584000000000000,23.933333333333334,21.399999999999995,968.0,0.0,100.0,24.600000000000005,7.3500000000000005,4.623333333333334,14.206666666666665,532.3333333333334,2023-09-01 16:00:00
1693584900000000000,22.166666666666668,20.9,968.0,0.0,100.0,24.566666666666666,7.8566666666666665,3.8699999999999997,18.666666666666668,294.0,2023-09-01 16:15:00
1693585800000000000,21.85,20.15,968.0,0.0,100.0,24.55,6.609999999999999,3.9050000000000002,12.85,260.0,2023-09-01 16:30:00
1693586700000000000,21.233333333333334,19.9,968.0,0.0,100.0,24.7,5.206666666666667,3.686666666666667,7.3066666666666675,159.33333333333334,2023-09-01 16:45:00
1693587600000000000,21.0,19.4,968.0,0.0,100.0,24.7,4.84,3.5,6.353333333333333,174.0,2023-09-01 17:00:00
1693588500000000000,21.433333333333334,19.23333333333333,968.0,0.0,100.0,24.666666666666668,3.206666666666667,1.7066666666666668,4.743333333333333,215.33333333333334,2023-09-01 17:15:00
1693589400000000000,21.099999999999998,19.566666666666666,968.0,0.0,100.0,24.566666666666666,4.45,2.6466666666666665,6.776666666666666,169.66666666666666,2023-09-01 17:30:00
1693590300000000000,21.900000000000002,19.9,968.0,0.0,100.0,24.633333333333336,5.099999999999999,3.236666666666667,7.593333333333334,306.6666666666667,2023-09-01 17:45:00
1693591200000000000,22.53333333333333,20.23333333333333,968.0,0.0,100.0,24.53333333333333,8.0,3.6466666666666665,22.066666666666666,323.0,2023-09-01 18:00:00
1693592100000000000,20.933333333333334,19.566666666666666,968.0,0.0,100.0,24.633333333333336,5.166666666666667,3.606666666666667,7.103333333333334,169.66666666666666,2023-09-01 18:15:00
1693593000000000000,20.75,19.15,968.0,0.0,100.0,24.65,3.505,1.53,5.1,160.5,2023-09-01 18:30:00
1693593900000000000,20.599999999999998,19.23333333333333,968.0,0.0,100.0,24.566666666666666,2.1766666666666663,1.1166666666666667,3.746666666666666,153.33333333333334,2023-09-01 18:45:00
1693594800000000000,20.8,19.066666666666666,968.0,0.0,100.0,24.633333333333336,3.4766666666666666,2.5433333333333334,5.07,174.0,2023-09-01 19:00:00
1693595700000000000,21.066666666666666,18.9,968.0,0.0,100.0,24.600000000000005,2.283333333333333,1.59,3.846666666666667,157.66666666666666,2023-09-01 19:15:00
1693596600000000000,20.766666666666666,18.566666666666666,968.0,0.0,100.0,24.600000000000005,1.16,0.55,2.26,111.33333333333333,2023-09-01 19:30:00
1693597500000000000,18.8,17.9,968.0,0.0,100.0,24.233333333333334,1.0666666666666667,0.65,1.5466666666666666,93.03333333333335,2023-09-01 19:45:00
1693598400000000000,18.15,17.5,968.0,0.0,100.0,23.8,1.0,1.1,1.31,88.9,2023-09-01 20:00:00
1693599300000000000,17.133333333333336,17.5,969.0,0.0,100.0,24.166666666666668,0.9733333333333333,0.98,1.3266666666666669,88.90000000000002,2023-09-01 20:15:00
1693600200000000000,16.9,17.5,969.0,0.0,100.0,23.85,0.665,0.49,1.2200000000000002,85.80000000000001,2023-09-01 20:30:00
1693601100000000000,16.233333333333334,17.166666666666668,969.0,0.0,100.0,24.066666666666666,0.07333333333333333,0.49,0.30666666666666664,93.03333333333335,2023-09-01 20:45:00
1693602000000000000,16.033333333333335,16.5,969.0,0.0,100.0,23.933333333333334,0.5766666666666667,0.49,1.343333333333333,84.76666666666667,2023-09-01 21:00:00
1693602900000000000,15.766666666666667,16.666666666666668,969.0,0.0,100.0,24.233333333333334,0.30333333333333334,0.49,1.0166666666666668,84.76666666666667,2023-09-01 21:15:00
1693603800000000000,15.033333333333333,16.166666666666668,969.3333333333334,0.0,100.0,24.099999999999998,1.075,0.73,2.11,92.93333333333334,2023-09-01 21:30:00
1693604700000000000,14.866666666666667,16.0,970.0,0.0,100.0,23.833333333333332,1.075,0.73,2.11,90.96666666666665,2023-09-01 21:45:00
1693605600000000000,14.733333333333334,15.833333333333334,970.0,0.0,100.0,23.8,1.075,0.73,2.11,88.90000000000002,2023-09-01 22:00:00
1693606500000000000,14.299999999999999,15.833333333333334,970.0,0.0,100.0,23.766666666666666,1.075,0.73,2.11,88.90000000000002,2023-09-01 22:15:00
1693607400000000000,14.533333333333333,15.5,970.0,0.0,100.0,23.866666666666664,1.075,0.73,2.11,93.03333333333335,2023-09-01 22:30:00
1693608300000000000,14.3,15.5,970.0,0.0,100.0,23.8,0.78,0.73,2.5,85.80000000000001,2023-09-01 22:45:00
1693609200000000000,13.966666666666667,15.166666666666666,970.0,0.0,100.0,23.866666666666664,0.78,0.73,2.5,93.03333333333335,2023-09-01 23:00:00
1693610100000000000,13.966666666666667,15.166666666666666,970.0,0.0,100.0,23.766666666666666,0.9,0.73,2.02,93.03333333333335,2023-09-01 23:15:00
1693611000000000000,13.833333333333334,15.333333333333334,970.0,0.0,100.0,23.833333333333332,0.31666666666666665,0.73,0.7933333333333333,95.09999999999998,2023-09-01 23:30:00
1693611900000000000,13.4,15.0,970.0,0.0,100.0,23.733333333333334,0.12,0.73,0.49,90.96666666666665,2023-09-01 23:45:00
1693612800000000000,13.366666666666665,14.666666666666666,970.0,0.0,100.0,23.53333333333333,0.245,0.73,0.64,88.89999999999999,2023-09-02 00:00:00
1693613700000000000,13.066666666666668,14.5,970.0,0.0,100.0,23.600000000000005,0.31,0.73,1.22,90.96666666666665,2023-09-02 00:15:00
1693614600000000000,13.466666666666667,14.666666666666666,970.3333333333334,0.0,100.0,23.600000000000005,0.8066666666666666,0.73,1.6933333333333334,88.90000000000002,2023-09-02 00:30:00
1693615500000000000,13.6,14.75,971.0,0.0,100.0,23.6,0.895,0.73,1.7999999999999998,85.80000000000001,2023-09-02 00:45:00
1693616400000000000,13.966666666666667,15.166666666666666,971.0,0.0,100.0,23.633333333333336,1.1666666666666667,0.885,1.6266666666666667,93.03333333333335,2023-09-02 01:00:00
1693617300000000000,13.166666666666666,15.166666666666666,971.0,0.0,100.0,23.600000000000005,0.45,0.37,0.8966666666666668,88.90000000000002,2023-09-02 01:15:00
1693618200000000000,12.6,14.5,971.0,0.0,100.0,23.633333333333336,0.21,0.37,0.7333333333333334,82.7,2023-09-02 01:30:00
1693619100000000000,12.733333333333334,14.5,971.0,0.0,100.0,23.600000000000005,0.21,0.37,0.7333333333333334,93.03333333333335,2023-09-02 01:45:00
1693620000000000000,12.45,14.5,971.0,0.0,100.0,23.4,0.21,0.37,0.7333333333333334,92.0,2023-09-02 02:00:00
1693620900000000000,12.666666666666666,14.5,971.0,0.0,100.0,23.46666666666667,0.52,0.37,1.255,86.83333333333333,2023-09-02 02:15:00
1693621800000000000,12.299999999999999,14.333333333333334,971.0,0.0,100.0,23.5,0.52,0.37,1.255,93.03333333333335,2023-09-02 02:30:00
1693622700000000000,11.9,14.0,971.0,0.0,100.0,23.2,0.52,0.37,1.255,92.0,2023-09-02 02:45:00
1693623600000000000,12.6,14.0,971.0,0.0,100.0,23.166666666666668,0.52,0.37,1.255,88.90000000000002,2023-09-02 03:00:00
1693624500000000000,11.966666666666667,13.833333333333334,971.0,0.0,100.0,23.133333333333336,0.35,0.37,0.92,93.03333333333335,2023-09-02 03:15:00
1693625400000000000,12.033333333333333,13.833333333333334,971.0,0.0,100.0,23.233333333333334,0.6,0.37,1.4,88.90000000000002,2023-09-02 03:30:00
1693626300000000000,11.933333333333332,14.0,971.0,0.0,100.0,23.166666666666668,0.76,0.37,1.28,90.96666666666665,2023-09-02 03:45:00
1693627200000000000,11.366666666666667,13.666666666666666,971.0,0.0,100.0,23.099999999999998,0.07666666666666667,0.37,0.3433333333333333,90.96666666666665,2023-09-02 04:00:00
1693628100000000000,12.133333333333333,13.833333333333334,971.0,0.0,100.0,22.933333333333334,0.19,0.37,1.22,86.83333333333333,2023-09-02 04:15:00
1693629000000000000,11.666666666666666,13.666666666666666,971.0,0.0,100.0,22.833333333333332,0.19,0.37,1.22,88.90000000000002,2023-09-02 04:30:00
1693629900000000000,11.700000000000001,13.833333333333334,971.0,0.0,100.0,22.766666666666666,0.33,0.37,0.915,93.03333333333335,2023-09-02 04:45:00
1693630800000000000,11.95,13.5,971.0,0.0,100.0,22.85,0.33,0.37,0.915,92.0,2023-09-02 05:00:00
1693631700000000000,12.200000000000001,13.5,971.0,0.0,100.0,22.833333333333332,0.02,0.37,0.12,90.96666666666665,2023-09-02 05:15:00
1693632600000000000,12.166666666666666,14.0,971.0,0.0,100.0,22.833333333333332,0.65,0.18,1.2633333333333334,88.90000000000002,2023-09-02 05:30:00
1693633500000000000,11.700000000000001,13.666666666666666,971.0,0.0,100.0,22.866666666666664,0.445,0.18,0.98,86.83333333333333,2023-09-02 05:45:00
1693634400000000000,11.166666666666666,13.5,971.0,0.0,100.0,22.8,0.08499999999999999,0.18,0.795,88.90000000000002,2023-09-02 06:00:00
1693635300000000000,11.233333333333334,13.5,971.0,0.0,100.0,22.599999999999998,0.29,0.18,0.765,86.83333333333333,2023-09-02 06:15:00
1693636200000000000,11.733333333333334,13.666666666666666,971.6666666666666,0.0,100.0,22.7,0.29,0.18,0.765,101.36666666666667,2023-09-02 06:30:00
1693637100000000000,11.366666666666667,13.5,972.0,0.0,100.0,22.766666666666666,0.26,0.18,0.86,114.0,2023-09-02 06:45:00
1693638000000000000,11.35,13.5,972.0,0.0,100.0,22.4,0.26,0.18,0.86,132.5,2023-09-02 07:00:00
1693638900000000000,11.666666666666666,14.0,972.0,0.0,100.0,22.46666666666667,0.26,0.18,0.86,147.0,2023-09-02 07:15:00
1693639800000000000,12.2,14.25,972.0,0.0,100.0,22.4,0.26,0.18,0.86,148.0,2023-09-02 07:30:00
1693640700000000000,13.299999999999999,14.5,972.0,0.0,100.0,22.399999999999995,0.26,0.18,0.86,147.0,2023-09-02 07:45:00
1693641600000000000,13.533333333333333,14.333333333333334,972.0,0.0,100.0,22.399999999999995,1.17,1.04,1.955,155.0,2023-09-02 08:00:00
1693642500000000000,13.9,14.833333333333334,972.0,0.0,100.0,22.833333333333332,1.5233333333333334,0.9166666666666666,2.0733333333333333,170.0,2023-09-02 08:15:00
1693643400000000000,14.5,15.166666666666666,972.0,0.0,100.0,22.899999999999995,0.43333333333333335,0.73,0.9566666666666667,190.33333333333334,2023-09-02 08:30:00
1693644300000000000,16.15,15.75,972.0,0.0,100.0,22.85,0.71,0.43,1.1600000000000001,213.0,2023-09-02 08:45:00
1693645200000000000,17.799999999999997,16.25,973.0,0.0,100.0,22.6,0.41500000000000004,0.43,1.13,229.0,2023-09-02 09:00:00
1693646100000000000,19.366666666666664,16.666666666666668,972.3333333333334,0.0,100.0,22.566666666666663,0.6033333333333334,0.12,1.3433333333333335,312.6666666666667,2023-09-02 09:15:00
1693647000000000000,20.433333333333334,17.333333333333332,972.0,0.0,100.0,22.433333333333334,1.3866666666666667,0.4266666666666667,2.2399999999999998,470.3333333333333,2023-09-02 09:30:00
1693647900000000000,21.433333333333337,18.73333333333333,972.3333333333334,0.0,100.0,22.366666666666664,1.86,1.08,2.85,478.3333333333333,2023-09-02 09:45:00
1693648800000000000,24.53333333333333,19.23333333333333,973.0,0.0,100.0,22.53333333333333,0.8333333333333334,0.12,1.5899999999999999,290.0,2023-09-02 10:00:00
1693649700000000000,25.100000000000005,20.23333333333333,973.0,0.0,100.0,22.333333333333332,0.8433333333333334,0.37,1.6900000000000002,404.0,2023-09-02 10:15:00
1693650600000000000,24.166666666666668,20.9,973.0,0.0,100.0,22.366666666666664,2.0833333333333335,1.28,2.9299999999999997,540.6666666666666,2023-09-02 10:30:00
1693651500000000000,23.633333333333336,21.566666666666663,973.0,0.0,100.0,22.399999999999995,2.546666666666667,0.9199999999999999,4.236666666666666,677.6666666666666,2023-09-02 10:45:00
1693652400000000000,24.8,21.9,973.0,0.0,100.0,22.05,2.2199999999999998,0.515,3.88,710.5,2023-09-02 11:00:00
1693653300000000000,25.133333333333336,22.46666666666667,973.0,0.0,100.0,22.03333333333333,2.1666666666666665,0.7333333333333334,3.91,746.3333333333334,2023-09-02 11:15:00
1693654200000000000,26.366666666666664,23.46666666666667,973.0,0.0,100.0,21.76666666666667,1.8099999999999998,0.7050000000000001,3.36,750.3333333333334,2023-09-02 11:30:00
1693655100000000000,25.900000000000002,23.96666666666667,973.0,0.0,100.0,22.03333333333333,2.1233333333333335,0.9966666666666667,3.4600000000000004,787.3333333333334,2023-09-02 11:45:00
1693656000000000000,27.433333333333334,24.46666666666667,973.0,0.0,100.0,22.0,2.1466666666666665,0.795,3.9466666666666668,841.3333333333334,2023-09-02 12:00:00
1693656900000000000,25.8,24.8,973.0,0.0,100.0,21.766666666666666,4.36,2.466666666666667,6.760000000000001,704.6666666666666,2023-09-02 12:15:00
1693657800000000000,26.766666666666666,24.96666666666667,973.0,0.0,100.0,21.666666666666668,2.8866666666666667,1.14,4.966666666666666,984.3333333333334,2023-09-02 12:30:00
1693658700000000000,26.366666666666664,25.8,973.0,0.0,100.0,21.600000000000005,3.81,1.6900000000000002,6.476666666666667,926.3333333333334,2023-09-02 12:45:00
1693659600000000000,27.066666666666666,25.3,973.0,0.0,100.0,21.600000000000005,3.02,0.38666666666666666,5.536666666666666,781.3333333333334,2023-09-02 13:00:00
1693660500000000000,27.6,25.3,973.0,0.0,100.0,21.45,4.35,2.9,6.655,1034.5,2023-09-02 13:15:00
1693661400000000000,28.03333333333333,25.633333333333336,973.0,0.0,100.0,21.399999999999995,3.8000000000000003,1.22,6.72,926.3333333333334,2023-09-02 13:30:00
1693662300000000000,27.26666666666667,24.633333333333336,973.0,0.0,100.0,21.433333333333334,5.243333333333333,3.1366666666666667,8.69,992.6666666666666,2023-09-02 13:45:00
1693663200000000000,26.566666666666663,24.46666666666667,973.0,0.0,100.0,21.5,6.493333333333333,4.683333333333334,10.15,824.6666666666666,2023-09-02 14:00:00
1693664100000000000,27.3,23.133333333333336,972.6666666666666,0.0,100.0,21.633333333333336,3.3333333333333335,0.6699999999999999,6.760000000000001,599.0,2023-09-02 14:15:00
1693665000000000000,30.0,23.96666666666667,972.0,0.0,100.0,21.433333333333334,2.62,1.435,5.3133333333333335,887.3333333333334,2023-09-02 14:30:00
1693665900000000000,26.3,24.3,973.0,0.0,100.0,21.433333333333334,5.823333333333333,2.933333333333333,11.273333333333333,526.3333333333334,2023-09-02 14:45:00
1693666800000000000,29.133333333333336,23.8,973.0,0.0,100.0,21.399999999999995,2.893333333333333,1.16,5.006666666666667,812.3333333333334,2023-09-02 15:00:00
1693667700000000000,29.75,24.3,973.0,0.0,100.0,21.05,1.76,0.7050000000000001,4.215,683.0,2023-09-02 15:15:00
1693668600000000000,29.100000000000005,23.96666666666667,973.0,0.0,100.0,21.166666666666668,2.463333333333333,0.7333333333333333,5.19,696.6666666666666,2023-09-02 15:30:00
1693669500000000000,26.899999999999995,23.133333333333336,973.0,0.0,100.0,21.2,8.593333333333334,2.8699999999999997,24.96666666666667,439.0,2023-09-02 15:45:00
1693670400000000000,27.5,22.46666666666667,973.0,0.0,100.0,21.133333333333333,3.6533333333333338,1.3033333333333335,5.883333333333333,474.6666666666667,2023-09-02 16:00:00
1693671300000000000,28.5,23.133333333333336,973.0,0.0,100.0,21.166666666666668,5.093333333333333,2.5233333333333334,7.25,539.0,2023-09-02 16:15:00
1693672200000000000,28.2,23.46666666666667,973.0,0.0,100.0,21.066666666666666,5.510000000000001,1.8733333333333333,11.736666666666666,584.3333333333334,2023-09-02 16:30:00
1693673100000000000,28.2,23.133333333333336,973.0,0.0,100.0,21.033333333333335,5.006666666666667,2.8699999999999997,7.776666666666666,563.6666666666666,2023-09-02 16:45:00
1693674000000000000,29.233333333333334,22.96666666666667,973.0,0.0,100.0,21.066666666666666,3.1033333333333335,1.2233333333333334,5.3133333333333335,518.0,2023-09-02 17:00:00
1693674900000000000,27.75,23.05,973.0,0.0,100.0,20.9,6.395,4.365,11.315000000000001,471.5,2023-09-02 17:15:00
1693675800000000000,26.599999999999998,22.03333333333333,973.0,0.0,100.0,20.6,3.8333333333333335,1.8699999999999999,6.676666666666667,334.0,2023-09-02 17:30:00
1693676700000000000,27.433333333333337,21.566666666666663,973.0,0.0,100.0,20.6,3.203333333333333,1.6466666666666665,5.516666666666667,335.6666666666667,2023-09-02 17:45:00
1693677600000000000,26.600000000000005,21.399999999999995,973.0,0.0,100.0,20.633333333333333,2.86,1.0999999999999999,4.906666666666667,285.6666666666667,2023-09-02 18:00:00
1693678500000000000,26.866666666666664,21.23333333333333,973.0,0.0,100.0,20.6,1.5866666666666667,0.3666666666666667,2.5466666666666664,292.0,2023-09-02 18:15:00
1693679400000000000,25.766666666666666,20.566666666666666,973.0,0.0,100.0,20.666666666666668,1.9833333333333334,1.375,3.6633333333333327,257.0,2023-09-02 18:30:00
1693680300000000000,26.2,20.566666666666666,973.0,0.0,100.0,20.733333333333334,0.8666666666666667,0.15,1.8533333333333335,254.66666666666666,2023-09-02 18:45:00
1693681200000000000,26.03333333333333,20.23333333333333,973.0,0.0,100.0,20.633333333333333,0.5733333333333334,0.31,1.1366666666666667,225.66666666666666,2023-09-02 19:00:00
1693682100000000000,23.25,19.9,973.0,0.0,100.0,20.6,1.115,0.6699999999999999,1.68,135.5,2023-09-02 19:15:00
1693683000000000000,21.900000000000002,19.566666666666666,973.0,0.0,100.0,20.633333333333333,0.8866666666666667,0.3433333333333333,1.7333333333333334,116.0,2023-09-02 19:30:00
1693683900000000000,20.466666666666665,19.23333333333333,973.0,0.0,100.0,20.933333333333334,1.4900000000000002,0.7333333333333334,2.3833333333333333,93.03333333333335,2023-09-02 19:45:00
1693684800000000000,19.566666666666666,18.4,974.0,0.0,100.0,21.1,1.16,0.735,1.8933333333333333,93.03333333333335,2023-09-02 20:00:00
1693685700000000000,18.7,18.4,974.0,0.0,100.0,21.166666666666668,1.0366666666666668,0.4066666666666667,1.6300000000000001,88.90000000000002,2023-09-02 20:15:00
1693686600000000000,18.3,17.633333333333333,974.0,0.0,100.0,20.833333333333332,1.0,1.28,1.67,86.83333333333333,2023-09-02 20:30:00
1693687500000000000,17.833333333333332,17.633333333333333,974.0,0.0,100.0,20.666666666666668,0.87,0.4266666666666667,1.4466666666666665,90.96666666666665,2023-09-02 20:45:00
1693688400000000000,17.766666666666666,17.333333333333332,974.0,0.0,100.0,20.7,1.7133333333333332,0.9166666666666666,2.3633333333333333,88.90000000000002,2023-09-02 21:00:00
1693689300000000000,17.4,17.333333333333332,974.0,0.0,100.0,20.766666666666666,1.26,0.8966666666666666,1.79,90.96666666666665,2023-09-02 21:15:00
1693690200000000000,17.25,17.5,974.5,0.0,100.0,20.6,0.82,0.61,1.53,88.9,2023-09-02 21:30:00
1693691100000000000,16.5,16.833333333333332,975.0,0.0,100.0,20.7,0.5066666666666667,0.61,1.28,93.03333333333335,2023-09-02 21:45:00
1693692000000000000,16.36666666666667,17.0,975.0,0.0,100.0,20.766666666666666,1.4733333333333334,0.855,2.28,90.96666666666665,2023-09-02 22:00:00
1693692900000000000,15.799999999999999,16.833333333333332,975.0,0.0,100.0,20.7,0.42,0.855,0.79,86.83333333333333,2023-09-02 22:15:00
1693693800000000000,15.566666666666668,16.166666666666668,975.0,0.0,100.0,20.7,1.04,0.73,1.34,90.96666666666665,2023-09-02 22:30:00
1693694700000000000,15.333333333333334,16.166666666666668,975.0,0.0,100.0,20.76666666666667,0.13,0.73,0.61,86.83333333333333,2023-09-02 22:45:00
1693695600000000000,15.200000000000001,16.0,975.0,0.0,100.0,20.76666666666667,0.12,0.73,0.43,90.96666666666665,2023-09-02 23:00:00
