ID,Device_type,Device,Site,Ambient,Checkin,Checkout,Duration,Pre-classification,Class,Order,Suborder,Superfamily,Family,Subfamily,Genus,Epithet,DateTime
3848,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-04 09:32:32.000,2023-09-04 09:32:41.000,00:00:09,fly,Insecta,Diptera,Brachycera,Sphaerocerida,Heleomyzidae,#N/C,#N/C,#N/C,2023-09-04 09:32:32.000
441,ID,ID-3,Site 3,Meadow,2023-09-04 09:35:54.233,2023-09-04 09:38:16.857,00:02:22.624000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 09:35:54.233
2811,ID,ID-4,Site 4,Meadow,2023-09-04 09:35:54.233,2023-09-04 09:38:16.857,00:02:22.624000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 09:35:54.233
442,ID,ID-3,Site 3,Meadow,2023-09-04 09:40:04.115,2023-09-04 09:40:25.623,00:00:21.508000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 09:40:04.115
2812,ID,ID-4,Site 4,Meadow,2023-09-04 09:40:04.115,2023-09-04 09:40:25.623,00:00:21.508000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 09:40:04.115
3849,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-04 10:12:10.000,2023-09-04 10:12:15.000,00:00:05,fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,Sarcophaginae,Sarcophaga,#N/C,2023-09-04 10:12:10.000
4212,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-04 11:28:31.000,2023-09-04 11:28:45.000,00:00:14,?,Insecta,Diptera,Brachycera,Tephritoidea,Pallopteridae,Pallopteridae,Palloptera,#N/C,2023-09-04 11:28:31.000
4213,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-04 11:28:31.000,2023-09-04 11:29:52.000,00:01:21,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 11:28:31.000
2813,ID,ID-4,Site 4,Meadow,2023-09-04 12:24:35.872,2023-09-04 12:24:50.166,00:00:14.294000,other,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 12:24:35.872
443,ID,ID-3,Site 3,Meadow,2023-09-04 12:24:35.872,2023-09-04 12:24:50.166,00:00:14.294000,other,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 12:24:35.872
4214,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-04 12:30:34.000,2023-09-04 12:31:02.000,00:00:28,ladybug,Insecta,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,#N/C,#N/C,#N/C,2023-09-04 12:30:34.000
2814,ID,ID-4,Site 4,Meadow,2023-09-04 12:34:22.517,2023-09-04 12:34:59.893,00:00:37.376000,bee,Insecta,Hymenoptera,Apocrita,Apoidea,#N/C,#N/C,#N/C,#N/C,2023-09-04 12:34:22.517
444,ID,ID-3,Site 3,Meadow,2023-09-04 12:34:22.517,2023-09-04 12:34:59.893,00:00:37.376000,bee,Insecta,Hymenoptera,Apocrita,Apoidea,#N/C,#N/C,#N/C,#N/C,2023-09-04 12:34:22.517
445,ID,ID-3,Site 3,Meadow,2023-09-04 12:37:12.338,2023-09-04 12:37:29.546,00:00:17.208000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 12:37:12.338
2815,ID,ID-4,Site 4,Meadow,2023-09-04 12:37:12.338,2023-09-04 12:37:29.546,00:00:17.208000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 12:37:12.338
4215,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-04 13:40:02.000,2023-09-04 13:41:06.000,00:01:04,earwig,Insecta,Dermaptera,Forficulina,Forficuloidea,Forficulidae,Forficulinae,Forficula,#N/C,2023-09-04 13:40:02.000
4216,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-04 14:55:42.000,2023-09-04 14:56:06.000,00:00:24,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-09-04 14:55:42.000
4217,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-04 15:06:22.000,2023-09-04 15:07:53.000,00:01:31,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-09-04 15:06:22.000
4218,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-04 16:57:33.000,2023-09-04 17:01:51.000,00:04:18,ladybug,Insecta,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,#N/C,#N/C,#N/C,2023-09-04 16:57:33.000
4219,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-04 17:03:08.000,2023-09-04 17:03:18.000,00:00:10,hoverfly,Insecta,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,Ancistrocerus,#N/C,2023-09-04 17:03:08.000
2816,ID,ID-4,Site 4,Meadow,2023-09-04 17:06:29.161,2023-09-04 17:06:34.937,00:00:05.776000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-04 17:06:29.161
446,ID,ID-3,Site 3,Meadow,2023-09-04 17:06:29.161,2023-09-04 17:06:34.937,00:00:05.776000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-04 17:06:29.161
2817,ID,ID-4,Site 4,Meadow,2023-09-04 17:09:24.417,2023-09-04 17:09:48.844,00:00:24.427000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 17:09:24.417
447,ID,ID-3,Site 3,Meadow,2023-09-04 17:09:24.417,2023-09-04 17:09:48.844,00:00:24.427000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 17:09:24.417
3850,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-04 17:22:06.000,2023-09-04 17:22:52.000,00:00:46,ladybug,Insecta,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Chilocorinae,#N/C,#N/C,2023-09-04 17:22:06.000
3851,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-04 17:22:06.000,2023-09-04 18:03:52.000,00:41:46,moth,Insecta,Lepidoptera,Glossata,Noctuoidea,Noctuidae,Noctuinae,Mythimna,#N/C,2023-09-04 17:22:06.000
448,ID,ID-3,Site 3,Meadow,2023-09-04 17:30:43.857,2023-09-04 17:31:45.277,00:01:01.420000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 17:30:43.857
2818,ID,ID-4,Site 4,Meadow,2023-09-04 17:30:43.857,2023-09-04 17:31:45.277,00:01:01.420000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-04 17:30:43.857
449,ID,ID-3,Site 3,Meadow,2023-09-04 17:32:52.856,2023-09-04 17:32:55.766,00:00:02.910000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-04 17:32:52.856
2819,ID,ID-4,Site 4,Meadow,2023-09-04 17:32:52.856,2023-09-04 17:32:55.766,00:00:02.910000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-04 17:32:52.856
2820,ID,ID-4,Site 4,Meadow,2023-09-05 08:08:05.369,2023-09-05 08:09:38.323,00:01:32.954000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 08:08:05.369
450,ID,ID-3,Site 3,Meadow,2023-09-05 08:08:05.369,2023-09-05 08:09:38.323,00:01:32.954000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 08:08:05.369
3725,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-05 08:39:44.000,2023-09-05 08:40:33.000,00:00:49,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-05 08:39:44.000
4220,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-05 11:10:48.000,2023-09-05 11:10:52.000,00:00:04,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-05 11:10:48.000
4221,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-05 11:31:34.000,2023-09-05 11:31:40.000,00:00:06,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,#N/C,2023-09-05 11:31:34.000
451,ID,ID-3,Site 3,Meadow,2023-09-05 12:18:48.836,2023-09-05 12:19:00.189,00:00:11.353000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 12:18:48.836
2821,ID,ID-4,Site 4,Meadow,2023-09-05 12:18:48.836,2023-09-05 12:19:00.189,00:00:11.353000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 12:18:48.836
452,ID,ID-3,Site 3,Meadow,2023-09-05 12:22:29.405,2023-09-05 12:25:58.107,00:03:28.702000,other,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 12:22:29.405
2822,ID,ID-4,Site 4,Meadow,2023-09-05 12:22:29.405,2023-09-05 12:25:58.107,00:03:28.702000,other,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 12:22:29.405
2823,ID,ID-4,Site 4,Meadow,2023-09-05 12:26:08.019,2023-09-05 12:26:13.697,00:00:05.678000,beetle,Insecta,Coleoptera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 12:26:08.019
453,ID,ID-3,Site 3,Meadow,2023-09-05 12:26:08.019,2023-09-05 12:26:13.697,00:00:05.678000,beetle,Insecta,Coleoptera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 12:26:08.019
4222,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-05 12:29:46.000,2023-09-05 12:29:58.000,00:00:12,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-09-05 12:29:46.000
4223,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-05 13:05:35.000,2023-09-05 13:05:53.000,00:00:18,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-09-05 13:05:35.000
3726,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-05 13:53:36.000,2023-09-05 13:53:42.000,00:00:06,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-05 13:53:36.000
454,ID,ID-3,Site 3,Meadow,2023-09-05 14:08:05.950,2023-09-05 14:08:10.286,00:00:04.336000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 14:08:05.950
2824,ID,ID-4,Site 4,Meadow,2023-09-05 14:08:05.950,2023-09-05 14:08:10.286,00:00:04.336000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 14:08:05.950
3727,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-05 14:58:14.000,2023-09-05 15:01:41.000,00:03:27,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 14:58:14.000
3728,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-05 15:21:10.000,2023-09-05 15:21:17.000,00:00:07,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-05 15:21:10.000
2825,ID,ID-4,Site 4,Meadow,2023-09-05 17:13:32.187,2023-09-05 17:13:56.728,00:00:24.541000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:13:32.187
455,ID,ID-3,Site 3,Meadow,2023-09-05 17:13:32.187,2023-09-05 17:13:56.728,00:00:24.541000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:13:32.187
456,ID,ID-3,Site 3,Meadow,2023-09-05 17:13:33.649,2023-09-05 17:14:28.324,00:00:54.675000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:13:33.649
2826,ID,ID-4,Site 4,Meadow,2023-09-05 17:13:33.649,2023-09-05 17:14:28.324,00:00:54.675000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:13:33.649
457,ID,ID-3,Site 3,Meadow,2023-09-05 17:14:29.771,2023-09-05 17:14:34.124,00:00:04.353000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:14:29.771
2827,ID,ID-4,Site 4,Meadow,2023-09-05 17:14:29.771,2023-09-05 17:14:34.124,00:00:04.353000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:14:29.771
2828,ID,ID-4,Site 4,Meadow,2023-09-05 17:16:00.189,2023-09-05 17:16:11.616,00:00:11.427000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:16:00.189
458,ID,ID-3,Site 3,Meadow,2023-09-05 17:16:00.189,2023-09-05 17:16:11.616,00:00:11.427000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:16:00.189
2829,ID,ID-4,Site 4,Meadow,2023-09-05 17:16:14.489,2023-09-05 17:19:06.104,00:02:51.615000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:16:14.489
459,ID,ID-3,Site 3,Meadow,2023-09-05 17:16:14.489,2023-09-05 17:19:06.104,00:02:51.615000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:16:14.489
460,ID,ID-3,Site 3,Meadow,2023-09-05 17:19:06.137,2023-09-05 17:19:13.269,00:00:07.132000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:19:06.137
2830,ID,ID-4,Site 4,Meadow,2023-09-05 17:19:06.137,2023-09-05 17:19:13.269,00:00:07.132000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:19:06.137
2831,ID,ID-4,Site 4,Meadow,2023-09-05 17:19:17.536,2023-09-05 17:19:29.008,00:00:11.472000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:19:17.536
461,ID,ID-3,Site 3,Meadow,2023-09-05 17:19:17.536,2023-09-05 17:19:29.008,00:00:11.472000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 17:19:17.536
2832,ID,ID-4,Site 4,Meadow,2023-09-05 17:30:39.909,2023-09-05 17:32:34.134,00:01:54.225000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 17:30:39.909
462,ID,ID-3,Site 3,Meadow,2023-09-05 17:30:39.909,2023-09-05 17:32:34.134,00:01:54.225000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 17:30:39.909
463,ID,ID-3,Site 3,Meadow,2023-09-05 17:33:28.833,2023-09-05 17:34:27.524,00:00:58.691000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 17:33:28.833
2833,ID,ID-4,Site 4,Meadow,2023-09-05 17:33:28.833,2023-09-05 17:34:27.524,00:00:58.691000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 17:33:28.833
464,ID,ID-3,Site 3,Meadow,2023-09-05 18:10:48.306,2023-09-05 18:12:02.172,00:01:13.866000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 18:10:48.306
2834,ID,ID-4,Site 4,Meadow,2023-09-05 18:10:48.306,2023-09-05 18:12:02.172,00:01:13.866000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 18:10:48.306
465,ID,ID-3,Site 3,Meadow,2023-09-05 18:13:22.516,2023-09-05 18:13:26.797,00:00:04.281000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 18:13:22.516
2835,ID,ID-4,Site 4,Meadow,2023-09-05 18:13:22.516,2023-09-05 18:13:26.797,00:00:04.281000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 18:13:22.516
466,ID,ID-3,Site 3,Meadow,2023-09-05 18:21:52.876,2023-09-05 18:21:57.143,00:00:04.267000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 18:21:52.876
2836,ID,ID-4,Site 4,Meadow,2023-09-05 18:21:52.876,2023-09-05 18:21:57.143,00:00:04.267000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 18:21:52.876
2837,ID,ID-4,Site 4,Meadow,2023-09-05 18:36:24.002,2023-09-05 18:36:41.082,00:00:17.080000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 18:36:24.002
467,ID,ID-3,Site 3,Meadow,2023-09-05 18:36:24.002,2023-09-05 18:36:41.082,00:00:17.080000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-05 18:36:24.002
2838,ID,ID-4,Site 4,Meadow,2023-09-05 19:31:45.957,2023-09-05 19:32:44.516,00:00:58.559000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 19:31:45.957
468,ID,ID-3,Site 3,Meadow,2023-09-05 19:31:45.957,2023-09-05 19:32:44.516,00:00:58.559000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-05 19:31:45.957
2839,ID,ID-4,Site 4,Meadow,2023-09-06 08:29:29.409,2023-09-06 08:29:32.387,00:00:02.978000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-06 08:29:29.409
469,ID,ID-3,Site 3,Meadow,2023-09-06 08:29:29.409,2023-09-06 08:29:32.387,00:00:02.978000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-06 08:29:29.409
470,ID,ID-3,Site 3,Meadow,2023-09-06 08:29:36.709,2023-09-06 08:29:45.452,00:00:08.743000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-06 08:29:36.709
2840,ID,ID-4,Site 4,Meadow,2023-09-06 08:29:36.709,2023-09-06 08:29:45.452,00:00:08.743000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-06 08:29:36.709
471,ID,ID-3,Site 3,Meadow,2023-09-06 08:29:48.389,2023-09-06 08:29:58.521,00:00:10.132000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-06 08:29:48.389
2841,ID,ID-4,Site 4,Meadow,2023-09-06 08:29:48.389,2023-09-06 08:29:58.521,00:00:10.132000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-06 08:29:48.389
3729,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-06 09:31:12.000,2023-09-06 09:31:32.000,00:00:20,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-06 09:31:12.000
4224,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-06 09:57:16.000,2023-09-06 09:58:00.000,00:00:44,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-06 09:57:16.000
3730,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-06 10:10:01.000,2023-09-06 10:10:20.000,00:00:19,ladybug,Insecta,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Harmonia,#N/C,2023-09-06 10:10:01.000
3731,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-06 10:13:52.000,2023-09-06 10:13:57.000,00:00:05,fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-06 10:13:52.000
3732,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-06 10:51:27.000,2023-09-06 11:34:12.000,00:42:45,ladybug,Insecta,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Harmonia,#N/C,2023-09-06 10:51:27.000
4225,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-06 10:59:11.000,2023-09-06 10:59:16.000,00:00:05,fly,Insecta,Diptera,Brachycera,Muscoidea,#N/C,#N/C,#N/C,#N/C,2023-09-06 10:59:11.000
3733,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-06 11:31:17.000,2023-09-06 11:31:21.000,00:00:04,fly,Insecta,Diptera,Brachycera,Muscoidea,Fanniidae,-,Fannia,#N/C,2023-09-06 11:31:17.000
3734,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-06 12:03:57.000,2023-09-06 12:04:02.000,00:00:05,fly,Insecta,Diptera,Brachycera,Ephydroidea,Ephydroidae,Hydrelliinae,Notiphila,#N/C,2023-09-06 12:03:57.000
4226,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-06 12:06:39.000,2023-09-06 12:09:35.000,00:02:56,ladybug,Insecta,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,#N/C,#N/C,2023-09-06 12:06:39.000
472,ID,ID-3,Site 3,Meadow,2023-09-06 12:21:30.360,2023-09-06 12:23:50.540,00:02:20.180000,other,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-06 12:21:30.360
2842,ID,ID-4,Site 4,Meadow,2023-09-06 12:21:30.360,2023-09-06 12:23:50.540,00:02:20.180000,other,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-06 12:21:30.360
4227,FAIR-D,FAIR-D4,Site 4,Meadow,2023-09-06 12:21:50.000,2023-09-06 12:22:05.000,00:00:15,robber_fly,Insecta,Diptera,Brachycera,Asiloidea,Asilidae,Laphriinae,#N/C,#N/C,2023-09-06 12:21:50.000
473,ID,ID-3,Site 3,Meadow,2023-09-06 14:20:05.990,2023-09-06 14:20:23.102,00:00:17.112000,beetle_oedem,Insecta,Coleoptera,Polyphaga,Tenebrionoidea,Oedemeridae,#N/C,#N/C,#N/C,2023-09-06 14:20:05.990
2843,ID,ID-4,Site 4,Meadow,2023-09-06 14:20:05.990,2023-09-06 14:20:23.102,00:00:17.112000,beetle_oedem,Insecta,Coleoptera,Polyphaga,Tenebrionoidea,Oedemeridae,#N/C,#N/C,#N/C,2023-09-06 14:20:05.990
474,ID,ID-3,Site 3,Meadow,2023-09-06 14:20:34.371,2023-09-06 14:20:44.327,00:00:09.956000,other,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-06 14:20:34.371
2844,ID,ID-4,Site 4,Meadow,2023-09-06 14:20:34.371,2023-09-06 14:20:44.327,00:00:09.956000,other,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-06 14:20:34.371
3735,FAIR-D,FAIR-D3,Site 3,Meadow,2023-09-06 16:08:19.000,2023-09-06 16:09:02.000,00:00:43,ladybug,Insecta,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,Oenopia,#N/C,2023-09-06 16:08:19.000
475,ID,ID-3,Site 3,Meadow,2023-09-06 17:06:28.923,2023-09-06 17:06:40.340,00:00:11.417000,other,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-06 17:06:28.923
2845,ID,ID-4,Site 4,Meadow,2023-09-06 17:06:28.923,2023-09-06 17:06:40.340,00:00:11.417000,other,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-06 17:06:28.923
476,ID,ID-3,Site 3,Meadow,2023-09-06 17:12:25.234,2023-09-06 17:12:44.109,00:00:18.875000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-06 17:12:25.234
2846,ID,ID-4,Site 4,Meadow,2023-09-06 17:12:25.234,2023-09-06 17:12:44.109,00:00:18.875000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-06 17:12:25.234
2847,ID,ID-4,Site 4,Meadow,2023-09-06 18:04:45.740,2023-09-06 18:05:07.035,00:00:21.295000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-06 18:04:45.740
477,ID,ID-3,Site 3,Meadow,2023-09-06 18:04:45.740,2023-09-06 18:05:07.035,00:00:21.295000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-06 18:04:45.740
478,ID,ID-3,Site 3,Meadow,2023-09-06 18:14:36.283,2023-09-06 18:14:41.965,00:00:05.682000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-06 18:14:36.283
2848,ID,ID-4,Site 4,Meadow,2023-09-06 18:14:36.283,2023-09-06 18:14:41.965,00:00:05.682000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,2023-09-06 18:14:36.283
2849,ID,ID-4,Site 4,Meadow,2023-09-06 18:25:07.661,2023-09-06 18:25:16.265,00:00:08.604000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-06 18:25:07.661
479,ID,ID-3,Site 3,Meadow,2023-09-06 18:25:07.661,2023-09-06 18:25:16.265,00:00:08.604000,flesh_fly,Insecta,Diptera,Brachycera,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,2023-09-06 18:25:07.661
2850,ID,ID-4,Site 4,Meadow,2023-09-06 18:34:23.961,2023-09-06 18:34:28.301,00:00:04.340000,hoverfly,Insecta,Diptera,Brachycera,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,2023-09-06 18:34:23.961
